TIME,GEO,UNIT,Value,Flag and Footnotes
2014,Sud - Muntenia,Million euro,"19,664.17",
2014,Bucuresti - Ilfov,Million euro,"39,929.61",
2014,Macroregiunea patru,Million euro,"24,883.12",
2014,Sud-Vest Oltenia,Million euro,"10,987.67",
2014,Vest,Million euro,"13,895.45",
2014,Extra-Regio NUTS 1,Million euro,105.97,
2014,Extra-Regio NUTS 2,Million euro,105.97,
2014,Slovenia,Million euro,"37,634.29",
2014,Slovenija,Million euro,"37,634.29",
2014,Vzhodna Slovenija,Million euro,"16,580.25",
2014,Zahodna Slovenija,Million euro,"21,054.05",
2014,Slovakia,Million euro,"76,092.68",
2014,Slovensko,Million euro,"76,092.68",
2014,Bratislavský kraj,Million euro,"21,448.08",
2014,Západné Slovensko,Million euro,"24,085.83",
2014,Stredné Slovensko,Million euro,"14,910.93",
2014,Východné Slovensko,Million euro,"15,647.83",
2014,Finland,Million euro,"206,897",
2014,Manner-Suomi,Million euro,"205,502.06",
2014,Länsi-Suomi,Million euro,"46,657.16",
2014,Helsinki-Uusimaa,Million euro,"79,134.89",
2014,Etelä-Suomi,Million euro,"38,898.96",
2014,Pohjois- ja Itä-Suomi,Million euro,"40,811.05",
2014,Åland,Million euro,"1,329.33",
2014,Åland,Million euro,"1,329.33",
2014,Extra-Regio NUTS 1,Million euro,65.62,
2014,Extra-Regio NUTS 2,Million euro,65.62,
2014,Sweden,Million euro,"438,833.87",
2014,Östra Sverige,Million euro,"200,908.13",
2014,Stockholm,Million euro,"138,536.07",
2014,Östra Mellansverige,Million euro,"62,372.07",
2014,Södra Sverige,Million euro,"171,417.61",
2014,Småland med öarna,Million euro,"31,727.72",
2014,Sydsverige,Million euro,"56,180.77",
2014,Västsverige,Million euro,"83,509.13",
2014,Norra Sverige,Million euro,"66,398.36",
2014,Norra Mellansverige,Million euro,"30,329.50",
2014,Mellersta Norrland,Million euro,"14,595.19",
2014,Övre Norrland,Million euro,"21,473.67",
2014,Extra-Regio NUTS 1,Million euro,109.77,
2014,Extra-Regio NUTS 2,Million euro,109.77,
2014,Norway,Million euro,"375,947.29",
2014,Norge,Million euro,"301,336.89",
2014,Innlandet,Million euro,"16,338.18",
2014,Trøndelag,Million euro,"23,149.35",
2014,Nord-Norge,Million euro,"24,037.36",
2014,Oslo og Viken,Million euro,"120,744.86",
2014,Agder og Sør-Østlandet,Million euro,"32,643.83",
2014,Vestlandet,Million euro,"84,281.96",
2014,Jan Mayen and Svalbard,Million euro,141.35,
2014,Extra-Regio level 1,Million euro,"74,610.39",
2014,Extra-Regio level 2,Million euro,"74,610.39",
2014,Switzerland,Million euro,"553,942.20",
2014,Schweiz/Suisse/Svizzera,Million euro,"553,942.20",
2014,Région lémanique,Million euro,"101,381.28",
2014,Espace Mittelland,Million euro,"112,017.25",
2014,Nordwestschweiz,Million euro,"77,772.39",
2014,Zürich,Million euro,"119,934.20",
2014,Ostschweiz,Million euro,"67,432.55",
2014,Zentralschweiz,Million euro,"51,102.19",
2014,Ticino,Million euro,"24,302.35",
2014,Montenegro,Million euro,"3,457.90",
2014,Crna Gora,Million euro,"3,457.90",
2014,Crna Gora,Million euro,"3,457.90",
2014,North Macedonia,Million euro,"8,562.05",
2014,Severna Makedonija,Million euro,"8,562.05",
2014,Severna Makedonija,Million euro,"8,562.05",
2014,Albania,Million euro,"9,968.60",
2014,Shqipëria,Million euro,"9,968.60",
2014,Veri,Million euro,"2,290.45",
2014,Qender,Million euro,"4,535.08",
2014,Jug,Million euro,"3,143.07",
2014,Serbia,Million euro,"35,467.48",
2014,Srbija - sever,Million euro,"23,455.48",
2014,Beogradski region,Million euro,"13,740.96",
2014,Region Vojvodine,Million euro,"9,714.52",
2014,Srbija - jug,Million euro,"11,989.93",
2014,Region Sumadije i Zapadne Srbije,Million euro,"7,053.63",
2014,Region Juzne i Istocne Srbije,Million euro,"4,936.30",
2014,Extra-Regio level 1,Million euro,22.07,
2014,Extra-Regio level 2,Million euro,22.07,
2014,Türkiye,Million euro,"707,000.79",
2014,Istanbul,Million euro,"217,293.65",
2014,Istanbul,Million euro,"217,293.65",
2014,Bati Marmara,Million euro,"30,802.52",
2014,"Tekirdag, Edirne, Kirklareli",Million euro,"17,175.71",
2014,"Balikesir, Çanakkale",Million euro,"13,626.81",
2014,Ege,Million euro,"88,269.05",
2014,Izmir,Million euro,"42,516.61",
2014,"Aydin, Denizli, Mugla",Million euro,"23,356.07",
2014,"Manisa, Afyonkarahisar, Kütahya, Usak",Million euro,"22,396.38",
2014,Dogu Marmara,Million euro,"79,902.92",
2014,"Bursa, Eskisehir, Bilecik",Million euro,"39,116.27",
2014,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",Million euro,"40,786.65",
2014,Bati Anadolu,Million euro,"82,953.25",
2014,Ankara,Million euro,"65,827.14",
2014,"Konya, Karaman",Million euro,"17,126.11",
2014,Akdeniz,Million euro,"72,378.94",
2014,"Antalya, Isparta, Burdur",Million euro,"28,928.76",
2014,"Adana, Mersin",Million euro,"26,388.88",
2014,"Hatay, Kahramanmaras, Osmaniye",Million euro,"17,061.31",
2014,Orta Anadolu,Million euro,"26,538.23",
2014,"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",Million euro,"9,716.71",
2014,"Kayseri, Sivas, Yozgat",Million euro,"16,821.51",
2014,Bati Karadeniz,Million euro,"28,166.63",
2014,"Zonguldak, Karabük, Bartin",Million euro,"7,130.55",
2014,"Kastamonu, Çankiri, Sinop",Million euro,"5,082.96",
2014,"Samsun, Tokat, Çorum, Amasya",Million euro,"15,953.12",
2014,Dogu Karadeniz,Million euro,"15,854.72",
2014,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane",Million euro,"15,854.72",
2014,Kuzeydogu Anadolu,Million euro,"10,567.55",
2014,"Erzurum, Erzincan, Bayburt",Million euro,"6,351.86",
2014,"Agri, Kars, Igdir, Ardahan",Million euro,"4,215.69",
2014,Ortadogu Anadolu,Million euro,"16,614.19",
2014,"Malatya, Elazig, Bingöl, Tunceli",Million euro,"9,105.19",
2014,"Van, Mus, Bitlis, Hakkari",Million euro,"7,509",
2014,Güneydogu Anadolu,Million euro,"37,659.13",
2014,"Gaziantep, Adiyaman, Kilis",Million euro,"14,908.18",
2014,"Sanliurfa, Diyarbakir",Million euro,"13,221.90",
2014,"Mardin, Batman, Sirnak, Siirt",Million euro,"9,529.04",
2015,European Union - 27 countries (from 2020),Million euro,"12,214,623.91",
2015,Belgium,Million euro,"416,701.40",
2015,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Million euro,"78,923.78",
2015,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Million euro,"78,923.78",
2015,Vlaams Gewest,Million euro,"242,129.27",
2015,Prov. Antwerpen,Million euro,"79,399.75",
2015,Prov. Limburg (BE),Million euro,"25,879.69",
2015,Prov. Oost-Vlaanderen,Million euro,"50,199.86",
2015,Prov. Vlaams-Brabant,Million euro,"44,547.34",
2015,Prov. West-Vlaanderen,Million euro,"42,102.62",
2015,Région wallonne,Million euro,"95,389.72",
2015,Prov. Brabant wallon,Million euro,"16,274.61",
2015,Prov. Hainaut,Million euro,"31,410.76",
2015,Prov. Liège,Million euro,"28,876.29",
2015,Prov. Luxembourg (BE),Million euro,"6,481.34",
2015,Prov. Namur,Million euro,"12,346.72",
2015,Extra-Regio NUTS 1,Million euro,258.64,
2015,Extra-Regio NUTS 2,Million euro,258.64,
2015,Bulgaria,Million euro,"45,812.33",
2015,Severna i yugoiztochna Bulgaria,Million euro,"17,305.94",
2015,Severozapaden,Million euro,"3,089.26",
2015,Severen tsentralen,Million euro,"3,640.55",
2015,Severoiztochen,Million euro,"4,977.56",
2015,Yugoiztochen,Million euro,"5,598.57",
2015,Yugozapadna i yuzhna tsentralna Bulgaria,Million euro,"28,506.39",
2015,Yugozapaden,Million euro,"22,018.71",
2015,Yuzhen tsentralen,Million euro,"6,487.69",
2015,Czechia,Million euro,"169,558.19",
2015,Cesko,Million euro,"169,558.19",
2015,Praha,Million euro,"45,136.87",
2015,Strední Cechy,Million euro,"18,960.62",
2015,Jihozápad,Million euro,"16,685.17",
2015,Severozápad,Million euro,"13,057.51",
2015,Severovýchod,Million euro,"19,512.63",
2015,Jihovýchod,Million euro,"24,513.18",
2015,Strední Morava,Million euro,"15,726.08",
2015,Moravskoslezsko,Million euro,"15,966.14",
2015,Denmark,Million euro,"273,017.58",
2015,Danmark,Million euro,"269,071.54",
2015,Hovedstaden,Million euro,"111,122.75",
2015,Sjælland,Million euro,"27,592.28",
2015,Syddanmark,Million euro,"52,592.07",
2015,Midtjylland,Million euro,"54,150.96",
2015,Nordjylland,Million euro,"23,613.64",
2015,Extra-Regio NUTS 1,Million euro,"3,946.04",
2015,Extra-Regio NUTS 2,Million euro,"3,946.04",
2015,Germany (until 1990 former territory of the FRG),Million euro,"3,026,180",
2015,Baden-Württemberg,Million euro,"463,346.01",
2015,Stuttgart,Million euro,"198,850.19",
2015,Karlsruhe,Million euro,"113,393.30",
2015,Freiburg,Million euro,"79,014.61",
2015,Tübingen,Million euro,"72,087.91",
2015,Bayern,Million euro,"554,688.09",
2015,Oberbayern,Million euro,"245,114.86",
2015,Niederbayern,Million euro,"43,883.57",
2015,Oberpfalz,Million euro,"42,167.13",
2015,Oberfranken,Million euro,"36,735.62",
2015,Mittelfranken,Million euro,"70,811.30",
2015,Unterfranken,Million euro,"48,545.30",
2015,Schwaben,Million euro,"67,430.32",
2015,Berlin,Million euro,"124,913.91",
2015,Berlin,Million euro,"124,913.91",
2015,Brandenburg,Million euro,"65,348.29",
2015,Brandenburg,Million euro,"65,348.29",
2015,Bremen,Million euro,"30,494",
2015,Bremen,Million euro,"30,494",
2015,Hamburg,Million euro,"108,166.30",
2015,Hamburg,Million euro,"108,166.30",
2015,Hessen,Million euro,"260,262.95",
2015,Darmstadt,Million euro,"187,006.04",
2015,Gießen,Million euro,"32,374.59",
2015,Kassel,Million euro,"40,882.32",
2015,Mecklenburg-Vorpommern,Million euro,"40,070.43",
2015,Mecklenburg-Vorpommern,Million euro,"40,070.43",
2015,Niedersachsen,Million euro,"261,398.63",
2015,Braunschweig,Million euro,"63,148.81",
2015,Hannover,Million euro,"74,293.55",
2015,Lüneburg,Million euro,"43,722.74",
2015,Weser-Ems,Million euro,"80,233.53",
2015,Nordrhein-Westfalen,Million euro,"637,270.43",
2015,Düsseldorf,Million euro,"197,320.04",
2015,Köln,Million euro,"174,214.81",
2015,Münster,Million euro,"79,304.26",
2015,Detmold,Million euro,"71,378.80",
2015,Arnsberg,Million euro,"115,052.53",
2015,Rheinland-Pfalz,Million euro,"132,923.90",
2015,Koblenz,Million euro,"45,616.40",
2015,Trier,Million euro,"14,997.98",
2015,Rheinhessen-Pfalz,Million euro,"72,309.51",
2015,Saarland,Million euro,"34,038.66",
2015,Saarland,Million euro,"34,038.66",
2015,Sachsen,Million euro,"113,587.90",
2015,Dresden,Million euro,"45,499.73",
2015,Chemnitz,Million euro,"37,870.38",
2015,Leipzig,Million euro,"30,217.79",
2015,Sachsen-Anhalt,Million euro,"57,395.94",
2015,Sachsen-Anhalt,Million euro,"57,395.94",
2015,Schleswig-Holstein,Million euro,"84,799.05",
2015,Schleswig-Holstein,Million euro,"84,799.05",
2015,Thüringen,Million euro,"57,475.51",
2015,Thüringen,Million euro,"57,475.51",
2015,Estonia,Million euro,"20,631.36",
2015,Eesti,Million euro,"20,631.36",
2015,Eesti,Million euro,"20,631.36",
2015,Ireland,Million euro,"262,800.05",
2015,Éire/Ireland,Million euro,"262,800.05",
2015,Northern and Western,Million euro,"22,678.59",
2015,Southern,Million euro,"112,699.77",
2015,Eastern and Midland,Million euro,"127,421.76",
2015,Greece,Million euro,"176,368.86",
2015,Attiki,Million euro,"83,616.78",
2015,Attiki,Million euro,"83,616.78",
2015,"Nisia Aigaiou, Kriti",Million euro,"17,408.52",
2015,Voreio Aigaio,Million euro,"2,495.14",
2015,Notio Aigaio,Million euro,"6,087.60",
2015,Kriti,Million euro,"8,825.78",
2015,Voreia Ellada,Million euro,"39,237.27",
2015,"Anatoliki Makedonia, Thraki",Million euro,"6,786.10",
2015,Kentriki Makedonia,Million euro,"23,816.97",
2015,Dytiki Makedonia,Million euro,"4,705.43",
2015,Ipeiros,Million euro,"3,928.76",
2015,Kentriki Ellada,Million euro,"36,106.29",
2015,Thessalia,Million euro,"8,987.69",
2015,Ionia Nisia,Million euro,"3,085.60",
2015,Dytiki Ellada,Million euro,"8,033.85",
2015,Sterea Ellada,Million euro,"8,026.88",
2015,Peloponnisos,Million euro,"7,972.27",
2015,Spain,Million euro,"1,077,590",
2015,Noroeste (ES),Million euro,"90,365.14",
2015,Galicia,Million euro,"56,666.40",
2015,Principado de Asturias,Million euro,"21,372.97",
2015,Cantabria,Million euro,"12,325.77",
2015,Noreste (ES),Million euro,"123,974.68",
2015,País Vasco,Million euro,"64,990.04",
2015,Comunidad Foral de Navarra,Million euro,"18,146.16",
2015,La Rioja,Million euro,"7,962.41",
2015,Aragón,Million euro,"32,876.07",
2015,Comunidad de Madrid,Million euro,"204,244.19",
2015,Comunidad de Madrid,Million euro,"204,244.19",
2015,Centro (ES),Million euro,"108,254.70",
2015,Castilla y León,Million euro,"53,238.05",
2015,Castilla-la Mancha,Million euro,"37,113.88",
2015,Extremadura,Million euro,"17,902.77",
2015,Este (ES),Million euro,"332,711.53",
2015,Cataluña,Million euro,"204,355.42",
2015,Comunitat Valenciana,Million euro,"100,110.57",
2015,Illes Balears,Million euro,"28,245.54",
2015,Sur (ES),Million euro,"176,295.34",
2015,Andalucía,Million euro,"144,745.24",
2015,Región de Murcia,Million euro,"28,491.79",
2015,Ciudad de Ceuta,Million euro,"1,596.89",
2015,Ciudad de Melilla,Million euro,"1,461.43",
2015,Canarias,Million euro,"40,566.24",
2015,Canarias,Million euro,"40,566.24",
2015,Extra-Regio NUTS 1,Million euro,"1,177.29",
2015,Extra-Regio NUTS 2,Million euro,"1,177.29",
2015,France,Million euro,"2,198,432",
2015,Île de France,Million euro,"671,538.90",
2015,Île de France,Million euro,"671,538.90",
2015,Centre - Val de Loire,Million euro,"70,774.52",
2015,Centre - Val de Loire,Million euro,"70,774.52",
2015,Bourgogne - Franche-Comté,Million euro,"74,397.16",
2015,Bourgogne,Million euro,"44,896.20",
2015,Franche-Comté,Million euro,"29,500.96",
2015,Normandie,Million euro,"92,061.49",
2015,Basse-Normandie,Million euro,"38,827.49",
2015,Haute-Normandie,Million euro,"53,234.01",
2015,Hauts-de-France,Million euro,"157,439.03",
2015,Nord-Pas-de-Calais,Million euro,"109,004.34",
2015,Picardie,Million euro,"48,434.69",
2015,Grand Est,Million euro,"152,279.16",
2015,Alsace,Million euro,"57,258.27",
2015,Champagne-Ardenne,Million euro,"37,242.54",
2015,Lorraine,Million euro,"57,778.35",
2015,Pays-de-la-Loire,Million euro,"108,926.39",
2015,Pays-de-la-Loire,Million euro,"108,926.39",
2015,Bretagne,Million euro,"91,363.32",
2015,Bretagne,Million euro,"91,363.32",
2015,Nouvelle-Aquitaine,Million euro,"164,340.97",
2015,Aquitaine,Million euro,"97,953.01",
2015,Limousin,Million euro,"18,306.71",
2015,Poitou-Charentes,Million euro,"48,081.24",
2015,Occitanie,Million euro,"159,562.01",
2015,Languedoc-Roussillon,Million euro,"68,969.08",
2015,Midi-Pyrénées,Million euro,"90,592.94",
2015,Auvergne - Rhône-Alpes,Million euro,"249,954.21",
2015,Auvergne,Million euro,"35,834.19",
2015,Rhône-Alpes,Million euro,"214,120.02",
2015,Provence-Alpes-Côte d'Azur,Million euro,"154,643.27",
2015,Provence-Alpes-Côte d'Azur,Million euro,"154,643.27",
2015,Corse,Million euro,"8,621.85",
2015,Corse,Million euro,"8,621.85",
2015,RUP FR - Régions ultrapériphériques françaises,Million euro,"41,467",
2015,Guadeloupe,Million euro,"9,167",
2015,Martinique,Million euro,"8,673",
2015,Guyane,Million euro,"3,993",
2015,La Réunion,Million euro,"17,555",
2015,Mayotte,Million euro,"2,079",
2015,Extra-Regio NUTS 1,Million euro,"1,062.43",
2015,Extra-Regio NUTS 2,Million euro,"1,062.43",
2015,Croatia,Million euro,"45,186.23",
2015,Hrvatska,Million euro,"45,186.23",
2015,Panonska Hrvatska,Million euro,"8,400.34",
2015,Jadranska Hrvatska,Million euro,"14,500.68",
2015,Grad Zagreb,Million euro,"15,361.98",
2015,Sjeverna Hrvatska,Million euro,"6,923.23",
2015,Italy,Million euro,"1,655,355",
2015,Nord-Ovest,Million euro,"541,030.85",
2015,Piemonte,Million euro,"126,868.33",
2015,Valle d'Aosta/Vallée d'Aoste,Million euro,"4,653.42",
2015,Liguria,Million euro,"47,179.51",
2015,Lombardia,Million euro,"362,329.59",
2015,Nord-Est,Million euro,"377,646.57",
2015,Provincia Autonoma di Bolzano/Bozen,Million euro,"22,620.10",
2015,Provincia Autonoma di Trento,Million euro,"19,333.75",
2015,Veneto,Million euro,"150,835.81",
2015,Friuli-Venezia Giulia,Million euro,"36,076.43",
2015,Emilia-Romagna,Million euro,"148,780.48",
2015,Centro (IT),Million euro,"356,930.84",
2015,Toscana,Million euro,"109,850.44",
2015,Umbria,Million euro,"21,638.94",
2015,Marche,Million euro,"39,890.41",
2015,Lazio,Million euro,"185,551.06",
2015,Sud,Million euro,"258,576.85",
2015,Abruzzo,Million euro,"31,863.76",
2015,Molise,Million euro,"6,128.39",
2015,Campania,Million euro,"103,763.76",
2015,Puglia,Million euro,"72,334.52",
2015,Basilicata,Million euro,"12,367.81",
2015,Calabria,Million euro,"32,118.61",
2015,Isole,Million euro,"119,889.59",
2015,Sicilia,Million euro,"86,154.39",
2015,Sardegna,Million euro,"33,735.31",
2015,Extra-Regio NUTS 1,Million euro,"1,280.30",
2015,Extra-Regio NUTS 2,Million euro,"1,280.30",
2015,Cyprus,Million euro,"17,883.96",
2015,Kypros,Million euro,"17,883.96",
2015,Kypros,Million euro,"17,883.96",
2015,Latvia,Million euro,"24,572.13",
2015,Latvija,Million euro,"24,535.68",
2015,Latvija,Million euro,"24,535.68",
2015,Extra-Regio NUTS 1,Million euro,36.45,
2015,Extra-Regio NUTS 2,Million euro,36.45,
2015,Lithuania,Million euro,"37,345.70",
2015,Lietuva,Million euro,"37,345.70",
2015,Sostines regionas,Million euro,"15,091.89",
2015,Vidurio ir vakaru Lietuvos regionas,Million euro,"22,253.81",
2015,Luxembourg,Million euro,"54,142.30",
2015,Luxembourg,Million euro,"54,142.30",
2015,Luxembourg,Million euro,"54,142.30",
2015,Hungary,Million euro,"112,823.59",
2015,Közép-Magyarország,Million euro,"52,117.60",
2015,Budapest,Million euro,"40,344.58",
2015,Pest,Million euro,"11,773.01",
2015,Dunántúl,Million euro,"30,510.27",
2015,Közép-Dunántúl,Million euro,"11,411.12",
2015,Nyugat-Dunántúl,Million euro,"12,208.43",
2015,Dél-Dunántúl,Million euro,"6,890.72",
2015,Alföld és Észak,Million euro,"30,195.72",
2015,Észak-Magyarország,Million euro,"8,862.25",
2015,Észak-Alföld,Million euro,"10,808.74",
2015,Dél-Alföld,Million euro,"10,524.73",
2015,Extra-Regio NUTS 1,Million euro,0,
2015,Extra-Regio NUTS 2,Million euro,0,
2015,Malta,Million euro,"9,996.71",
2015,Malta,Million euro,"9,981.21",
2015,Malta,Million euro,"9,981.21",
2015,Extra-Regio NUTS 1,Million euro,15.5,
2015,Extra-Regio NUTS 2,Million euro,15.5,
2015,Netherlands,Million euro,"690,008",
2015,Noord-Nederland,Million euro,"57,015.81",
2015,Groningen,Million euro,"24,958.03",
2015,Friesland (NL),Million euro,"18,208.38",
2015,Drenthe,Million euro,"13,848.28",
2015,Oost-Nederland,Million euro,"118,869.63",
2015,Overijssel,Million euro,"37,913.85",
2015,Gelderland,Million euro,"68,832.42",
2015,Flevoland,Million euro,"12,123.36",
2015,West-Nederland,Million euro,"370,187.09",
2015,Utrecht,Million euro,"63,145.29",
2015,Noord-Holland,Million euro,"146,560.64",
2015,Zuid-Holland,Million euro,"148,116.63",
2015,Zeeland,Million euro,"12,363.43",
2015,Zuid-Nederland,Million euro,"140,606.77",
2015,Noord-Brabant,Million euro,"101,630.40",
2015,Limburg (NL),Million euro,"38,976.36",
